# z,n,symbol,jp,abundance,half_life_sec,half_life_text,decays,binding_kev_per_a,mass_excess_kev,discovery
43,74,Tc,,,0.0445,44.5 ms,B-:100 B-N B-2N,8195,-48140,1997
43,75,Tc,,,0.03,30 ms,B-:100 B-N B-2N,8153,-43290,2010
43,76,Tc,,,0.022,22 ms,B-:100 B-N B-2N,8126,-40170,2010
43,77,Tc,,,0.021,21 ms,B-:100 B-2N B-N,8083,-35000,2010
43,78,Tc,,,0.022,22 ms,B-:100 B-N B-2N,8054,-31540,2015
43,79,Tc,,,,,B-:100 B-N B-2N,8011,-26305,2018
44,41,Ru,,,4.5e-07,450 ns,P ECP EC+B+,8027,-30630,2013
44,42,Ru,0+,,4.38e-07,438 ns,EC+B+ ECP,8133,-39770,2013
44,43,Ru,,,,,,8201,-45730,1995
44,44,Ru,0+,,1.2,1.2 s,EC+B+:100 ECP,8298,-54340,1994
44,45,Ru,(9/2+),,1.32,1.32 s,EC+B+:100 ECP:3.1,8340.38,-58369.424,1992
44,46,Ru,0+,,11.7,11.7 s,EC+B+:100,8409.77,-64883.801,1991
44,47,Ru,(9/2+),,8,8.0 s,EC+B+:100,8442.93,-68239.833,1983
44,48,Ru,0+,,219,3.65 m,EC+B+:100,8504.77,-74301.211,1971
44,49,Ru,(9/2)+,,59.7,59.7 s,EC+B+:100,8531.46,-77216.723,1972
44,50,Ru,0+,,3108,51.8 m,EC+B+:100,8583.66,-82583.602,1952
44,51,Ru,5/2+,,5915,1.643 h,EC+B+:100,8587.47,-83457.759,1948
44,52,Ru,0+,5.54,STABLE,stable,,8609.41,-86080.385,1931
44,53,Ru,5/2+,,2.445e+05,2.83 d,EC+B+:100,8604.28,-86120.564,1946
44,54,Ru,0+,1.87,STABLE,stable,,8620.31,-88224.871,1944
44,55,Ru,5/2+,12.76,STABLE,stable,,8608.71,-87625.385,1931
44,56,Ru,0+,12.6,STABLE,stable,,8619.36,-89227.391,1931
44,57,Ru,5/2+,17.06,STABLE,stable,,8601.37,-87958.113,1931
44,58,Ru,0+,31.55,STABLE,stable,,8607.43,-89106.435,1931
44,59,Ru,3/2+,,3.391e+06,39.247 d,B-:100,8584.37,-87267.168,1945
44,60,Ru,0+,18.62,STABLE,stable,,8587.4,-88095.763,1931
44,61,Ru,3/2+,,1.598e+04,4.439 h,B-:100,8561.9,-85934.543,1945
44,62,Ru,0+,,3.212e+07,371.8 d,B-:100,8560.94,-86323.253,1948
44,63,Ru,(5/2)+,,225,3.75 m,B-:100,8533.37,-83862.565,1951
44,64,Ru,0+,,273,4.55 m,B-:100,8527.23,-83661.404,1955
44,65,Ru,(5/2+),,34.4,34.4 s,B-:100,8496.23,-80738.455,1967
44,66,Ru,0+,,12.04,12.04 s,B-:100,8486.31,-80072.629,1970
44,67,Ru,5/2+,,2.12,2.12 s,B-:100,8452.96,-76785.325,1971
44,68,Ru,0+,,1.75,1.75 s,B-:100,8439.24,-75630.873,1970
44,69,Ru,(1/2+),,0.8,0.80 s,B-:100,8402.69,-71867.816,1988
44,70,Ru,0+,,0.54,0.54 s,B-:100,8385.34,-70221.213,1991
44,71,Ru,(3/2+),,0.318,318 ms,B-:100 B-N,8346.81,-66105.296,1992
44,72,Ru,0+,,0.204,204 ms,B-:100 B-N,8326.88,-64068.917,1994
44,73,Ru,,,0.151,151 ms,B-:100 B-N,8285.56,-59489.871,1994
44,74,Ru,0+,,0.099,99 ms,B-:100 B-N:4.6,8263,-57000,1994
44,75,Ru,,,0.0695,69.5 ms,B-:100 B-N B-2N,8220,-52080,1997
44,76,Ru,0+,,0.045,45 ms,B-:100 B-N,8199,-49720,2010
44,77,Ru,,,0.029,29 ms,B-:100 B-N B-2N,8156,-44620,2010
44,78,Ru,0+,,0.025,25 ms,B-:100 B-N B-2N,8132,-41780,2010
44,79,Ru,,,0.019,19 ms,B-:100 B-N B-2N,8089,-36550,2010
44,80,Ru,0+,,0.015,15 ms,B-:100 B-N B-2N,8065,-33590,2010
44,81,Ru,,,,,B-:100 B-2N B-N,8023,-28370,2018
45,44,Rh,,,1.2e-07,120 ns,P EC+B+ ECP,8189,-45651,
45,45,Rh,(0+),,0.029,29 ms,EC+B+:100 ECP:0.7,8254,-51634,1994
45,46,Rh,(9/2+),,1.47,1.47 s,EC+B+:100 B+P:1.3,8328,-58570,1994
45,47,Rh,(GE6+),,4.66,4.66 s,EC+B+:100 B+P:1.9,8373.42,-62999.095,1994
45,48,Rh,(9/2+),,12.2,12.2 s,EC+B+:100,8434.83,-69011.81,1994
45,49,Rh,(4+),,70.6,70.6 s,EC+B+:100 ECP:1.8,8472.4,-72907.623,1979
45,50,Rh,9/2+,,301.2,5.02 m,EC+B+:100,8525.37,-78340.616,1967
45,51,Rh,6+,,594,9.90 m,EC+B+:100,8534.67,-79687.732,1967
45,52,Rh,9/2+,,1842,30.7 m,EC+B+:100,8559.89,-82597.564,1955
45,53,Rh,(2)+,,523.2,8.72 m,EC+B+:100,8560.8,-83175.219,1955
45,54,Rh,1/2-,,1.391e+06,16.1 d,EC+B+:100,8580.2,-85584.522,1952
45,55,Rh,1-,,7.38e+04,20.5 h,EC+B+:100,8575.17,-85591.13,1948
45,56,Rh,1/2-,,1.041e+08,3.3 Y,EC:100,8588.22,-87412.428,1948
45,57,Rh,(1- 2-),,1.791e+07,207.3 d,EC+B+:78 B-:22,8576.98,-86783.316,1941
45,58,Rh,1/2-,100,STABLE,stable,,8584.19,-88031.705,1934
45,59,Rh,1+,,42.3,42.3 s,B-:99.55 EC+B+:0.45,8568.95,-86959.344,1939
45,60,Rh,7/2+,,1.272e+05,35.341 h,B-:100,8572.71,-87851.27,1945
45,61,Rh,1+,,30.07,30.07 s,B-:100,8553.93,-86362.656,1947
45,62,Rh,7/2+,,1302,21.7 m,B-:100,8554.1,-86863.711,1951
45,63,Rh,1+,,16.8,16.8 s,B-:100,8532.67,-85031.156,1955
45,64,Rh,7/2+,,80.8,80.8 s,B-:100,8528.14,-84999.251,1972
45,65,Rh,(1+),,3.35,3.35 s,B-:100,8504.26,-82828.693,1963
45,66,Rh,(7/2+),,11,11 s,B-:100,8495.63,-82303.871,1975
45,67,Rh,(1+),,3.6,3.6 s,B-:100,8468.87,-79731.052,1972
45,68,Rh,(7/2+),,2.8,2.80 s,B-:100,8456.82,-78766.944,1971
45,69,Rh,1+,,1.85,1.85 s,B-:100,8426.62,-75710.275,1988
45,70,Rh,(7/2+),,0.99,0.99 s,B-:100,8410.65,-74229.228,1988
45,71,Rh,1+,,0.68,0.68 s,B-:100,8377.61,-70735.742,1970
45,72,Rh,(7/2+),,0.44,0.44 s,B-:100,8359.28,-68896.758,1991
45,73,Rh,,,0.286,286 ms,B-:100 B-N:2.1,8322.85,-64886.84,1994
45,74,Rh,(7/2+),,0.171,171 ms,B-:100 B-N:6.4,8303.4,-62822.802,1994
45,75,Rh,,,0.132,132 ms,B-:100 B-N:5.4 B-2N,8266,-58620,1994
45,76,Rh,,,0.151,151 ms,B-:100 B-N,8245.24,-56250.134,1994
45,77,Rh,,,3e-07,300 ns,B- B-N B-2N,8208,-51880,1997
45,78,Rh,,,0.0422,42.2 ms,B-:100 B-N:24.2 B-2N,8185,-49190,2010
45,79,Rh,,,0.03,30 ms,B-:100 B-N B-2N,8148,-44710,2010
45,80,Rh,,,0.0265,26.5 ms,B-:100 B-N B-2N,8124,-41830,2010
45,81,Rh,,,0.019,19 ms,B-:100 B-N B-2N,8087,-37200,2010
45,82,Rh,,,0.02,20 ms,B-:100 B-N B-2N,8060,-33730,2015
45,83,Rh,,,,,B-:100 B-N B-2N,8010,-27340,2018
46,44,Pd,0+,,,,EC+B+:100 2P ECP,8113,-39710,2016
46,45,Pd,,,,,EC+B+:100,8183,-46170,1995
46,46,Pd,0+,,1,1.0 s,EC+B+:100,8275.57,-54779.095,1994
46,47,Pd,(9/2+),,1,1.00 s,EC+B+:100 ECP,8318.56,-58981.81,1994
46,48,Pd,0+,,9,9.0 s,EC+B+:100,8391.68,-66102.281,1982
46,49,Pd,(9/2+),,5,5 s,EC+B+:100,8428.98,-69965.913,1980
46,50,Pd,0+,,122,122 s,EC+B+:100,8490.02,-76183.42,1980
46,51,Pd,(5/2+),,186,3.10 m,EC+B+:100,8502.43,-77805.852,1969
46,52,Pd,0+,,1062,17.7 m,EC+B+:100,8533.9,-81320.985,1955
46,53,Pd,(5/2)+,,1284,21.4 m,EC+B+:100,8537.93,-82182.861,1955
46,54,Pd,0+,,3.136e+05,3.63 d,EC:100,8563.57,-85212.672,1948
46,55,Pd,5/2+,,3.049e+04,8.47 h,EC+B+:100,8560.86,-85432.145,1948
46,56,Pd,0+,1.02,STABLE,stable,,8580.29,-87902.963,1935
46,57,Pd,5/2+,,1.468e+06,16.991 d,EC:100,8571.02,-87456.98,1950
46,58,Pd,0+,11.14,STABLE,stable,,8584.85,-89395.123,1935
46,59,Pd,5/2+,22.33,STABLE,stable,,8570.65,-88417.905,1935
46,60,Pd,0+,27.33,STABLE,stable,,8579.99,-89907.543,1935
46,61,Pd,5/2+,,2.051e+14,6.5E+6 Y,B-:100,8560.89,-88372.654,1958
46,62,Pd,0+,26.46,STABLE,stable,,8567.02,-89524.215,1935
46,63,Pd,5/2+,,4.892e+04,13.59 h,B-:100,8544.88,-87606.484,1937
46,64,Pd,0+,11.72,STABLE,stable,,8547.16,-88330.904,1935
46,65,Pd,5/2+,,1404,23.4 m,B-:100,8521.75,-85985.886,1937
46,66,Pd,0+,,7.574e+04,21.04 h,B-:100,8520.72,-86321.039,1951
46,67,Pd,(5/2+),,93,93 s,B-:100,8492.58,-83590.5,1954
46,68,Pd,0+,,145.2,2.42 m,B-:100,8488.01,-83490.346,1958
46,69,Pd,(1/2)+,,25,25 s,B-:100,8457.73,-80425.822,1958
46,70,Pd,0+,,11.8,11.8 s,B-:100,8449.28,-79831.026,1970
46,71,Pd,(5/2+),,4.3,4.3 s,B-:100,8416.92,-76423.89,1968
46,72,Pd,0+,,1.9,1.9 s,B-:100,8405.22,-75388.358,1969
46,73,Pd,,,0.92,0.92 s,B-:100,8368.96,-71407.277,1991
46,74,Pd,0+,,0.492,492 ms,B-:100 B-N:0.7,8357.08,-70279.604,1993
46,75,Pd,,,0.285,285 ms,B-:100 B-N:0.8,8320.86,-66182.337,1994
46,76,Pd,0+,,0.175,175 ms,B-:100 B-N:2.5,8305.98,-64616.169,1994
46,77,Pd,,,0.109,109 ms,B-:100 B-N:1.4,8270.03,-60429.748,1994
46,78,Pd,0+,,0.038,38 ms,B-:100 B-N,8252,-58400,1997
46,79,Pd,,,0.057,57 ms,B-:100 B-N,8215,-53960,2008
46,80,Pd,0+,,0.0485,48.5 ms,B-:100 B-N:4.9,8197,-51790,2008
46,81,Pd,,,0.038,38 ms,B-:100 B-2N B-N,8160,-47220,2010
46,82,Pd,0+,,0.035,35 ms,B-:100 B-N,8137,-44390,2010
46,83,Pd,,,0.031,31 ms,B-:100 B-N B-2N,8086,-37880,2015
46,84,Pd,0+,,,,B-:100 B-N B-2N,8046,-32730,2018
46,85,Pd,,,,,B-:100 B-N B-2N,7993,-25740,2018
47,45,Ag,,,,,P EC+B+ ECP,8080,-37530,2016
47,46,Ag,,,2.28e-07,228 ns,P EC+B+ ECP,8175,-46400,1994
47,47,Ag,(0+),,0.026,26 ms,EC+B+:100 ECP,8238,-52402,1994
47,48,Ag,(9/2+),,1.75,1.75 s,EC+B+:100 ECP,8315,-59906,1994
47,49,Ag,(8)+,,4.4,4.40 s,EC+B+:100 ECP:8.5,8360.29,-64511.645,1982
47,50,Ag,(9/2+),,25.5,25.5 s,EC:100,8423.21,-70904.027,1978
47,51,Ag,(6+),,47.5,47.5 s,EC+B+:100 ECP:0.0011,8441.69,-73066.425,1978
47,52,Ag,(9/2)+,,124,124 s,EC+B+:100,8474.77,-76712.483,1967
47,53,Ag,(5)+,,120.6,2.01 m,EC+B+:100,8484.99,-78137.969,1970
47,54,Ag,9/2+,,666,11.1 m,EC+B+:100,8512.55,-81334.384,1966
47,55,Ag,5(+),,774,12.9 m,EC+B+:100,8517.17,-82246.702,1960
47,56,Ag,7/2+,,3942,65.7 m,EC+B+:100,8537.65,-84802.702,1954
47,57,Ag,5+,,4152,69.2 m,EC+B+:100,8536.18,-85116.47,1955
47,58,Ag,1/2-,,3.567e+06,41.29 d,EC+B+:100,8550.37,-87070.848,1939
47,59,Ag,1+,,1438,23.96 m,EC+B+:99.5 B-:1,8544.64,-86942.399,1937
47,60,Ag,1/2-,51.839,STABLE,stable,,8553.9,-88406.7,1924
47,61,Ag,1+,,142.9,2.382 m,B-:97.15 EC+B+:2.85,8542.03,-87606.792,1937
47,62,Ag,1/2-,48.161,STABLE,stable,,8547.92,-88719.431,1924
47,63,Ag,1+,,24.56,24.56 s,B-:99.7 EC:0.3,8532.11,-87457.306,1937
47,64,Ag,1/2-,,6.437e+05,7.45 d,B-:100,8534.79,-88215.447,1937
47,65,Ag,2(-),,1.127e+04,3.130 h,B-:100,8516.08,-86583.729,1938
47,66,Ag,1/2-,,1.933e+04,5.37 h,B-:100,8516.07,-87026.825,1949
47,67,Ag,1+,,4.6,4.6 s,B-:100,8493.78,-84930.811,1958
47,68,Ag,1/2-,,1200,20.0 m,B-:100,8490.56,-84982.587,1949
47,69,Ag,(0-),,230,230 s,B-:100,8465.91,-82542.664,1958
47,70,Ag,(1/2-),,72.8,72.8 s,B-:100,8459.45,-82181.918,1958
47,71,Ag,1(-),,3.76,3.76 s,B-:100,8433.89,-79553.802,1967
47,72,Ag,(7/2+),,2.1,2.1 s,B-:100,8423.21,-78645.759,1975
47,73,Ag,3(+),,1.23,1.23 s,B-:100 B-N:0.003,8395.33,-75651.512,1971
47,74,Ag,(7/2+),,0.78,0.78 s,B-:100 B-N:0.08,8382.33,-74402.831,1982
47,75,Ag,(3+),,0.529,0.529 s,B-:99.8 B-N:0.186,8352.76,-71106.118,1978
47,76,Ag,(7/2+),,0.299,0.299 s,B-:100 B-N:0.62,8337.97,-69568.581,1976
47,77,Ag,(3+),,0.191,191 ms,B-:100 B-N:1.3,8308.9,-66229.951,1984
47,78,Ag,(9/2+),,0.159,159 ms,B-:100 B-N,8293.32,-64519.939,1994
47,79,Ag,(3+),,0.052,52 ms,B-:100 B-N,8261,-60720,1994
47,80,Ag,,,0.109,109 ms,B-:100,8244,-58650,1995
47,81,Ag,,,0.058,58 ms,B-:100 B-N,8211,-54710,2000
47,82,Ag,(9/2+),,0.046,46 ms,B-:100 B-N:0,8188,-51870,2000
47,83,Ag,,,0.042,42 ms,B-:100 B-2N B-N,8142,-45898,2000
47,84,Ag,,,0.035,35 ms,B-:100 B-N B-2N,8102,-40750,2013
47,85,Ag,,,0.028,28 ms,B-:100 B-N B-2N,8053,-34400,2015
48,46,Cd,0+,,7.6e-07,760 ns,ECP EC+B+,8102,-40440,2016
48,47,Cd,,,0.032,32 ms,B+:100 B+P:4.5,8171,-47056,2011
48,48,Cd,0+,,1.03,1.03 s,EC+B+:100,8259,-55572,2008
48,49,Cd,(9/2+),,2.8,2.8 s,EC:100 ECP,8310.3,-60734.027,1978
48,50,Cd,0+,,9.3,9.3 s,EC+B+:100 ECP:0.029,8378.3,-67636.425,1978
48,51,Cd,(5/2+),,16,16 s,EC+B+:100 B+P:0.17 B+A:0.0001,8398.37,-69931.132,1978
48,52,Cd,0+,,49.1,49.1 s,EC+B+:100,8437.74,-74194.595,1970
48,53,Cd,(5/2+),,81.6,1.36 m,EC+B+:100,8450.37,-75836.466,1969
48,54,Cd,0+,,330,5.5 m,EC+B+:100,8484.13,-79659.702,1969
48,55,Cd,(5/2)+,,438,7.3 m,EC+B+:100,8489.75,-80651.626,1960
48,56,Cd,0+,,3462,57.7 m,EC+B+:100,8517.62,-83968.391,1955
48,57,Cd,5/2+,,3330,55.5 m,EC+B+:100,8516.85,-84333.849,1950
48,58,Cd,0+,1.245,STABLE,stable,2B+,8539.05,-87132.153,1935
48,59,Cd,5/2+,,2.34e+04,6.50 h,EC+B+:100,8533.35,-86990.325,1946
48,60,Cd,0+,0.888,STABLE,stable,,8550.02,-89252.423,1935
48,61,Cd,5/2+,,3.991e+07,461.9 d,EC:100,8538.76,-88504.33,1950
48,62,Cd,0+,12.47,STABLE,stable,,8551.28,-90347.969,1925
48,63,Cd,1/2+,12.795,STABLE,stable,,8537.08,-89252.247,1925
48,64,Cd,0+,24.109,STABLE,stable,,8544.73,-90574.857,1925
48,65,Cd,1/2+,12.227,2.537e+23,8.04E15 Y,B-:100,8526.99,-89043.286,1925
48,66,Cd,0+,28.754,STABLE,stable,2B-:100,8531.51,-90014.934,1925
48,67,Cd,1/2+,,1.925e+05,53.46 h,B-:100,8510.73,-88084.48,1939
48,68,Cd,0+,7.512,1.041e+27,3.3E+19 Y,2B-,8512.35,-88712.489,1925
48,69,Cd,1/2+,,8964,2.49 h,B-:100,8488.97,-86418.397,1939
48,70,Cd,0+,,3018,50.3 m,B-:100,8487.83,-86701.649,1961
48,71,Cd,1/2+,,161.4,2.69 m,B-:100,8461.44,-83976.939,1961
48,72,Cd,0+,,50.8,50.80 s,B-:100,8458.02,-83957.365,1973
48,73,Cd,(3/2+),,13.5,13.5 s,B-:100,8431,-81073.837,1965
48,74,Cd,0+,,5.24,5.24 s,B-:100,8424.27,-80612.384,1973
48,75,Cd,3/2(+),,2.1,2.10 s,B-:100,8395.4,-77414.183,1983
48,76,Cd,0+,,1.25,1.25 s,B-:100,8387.02,-76699.436,1974
48,77,Cd,(3/2+),,0.68,0.68 s,B-:100,8357.68,-73348.09,1986
48,78,Cd,0+,,0.514,0.514 s,B-:100,8346.74,-72255.727,1978
48,79,Cd,(3/2+),,0.37,0.37 s,B-:100,8316.9,-68741.199,1986
48,80,Cd,0+,,0.28,0.28 s,B-:100,8303.24,-67238.245,1986
48,81,Cd,11/2-,,0.154,154 ms,B-:100 B-N:0,8269.53,-63122.142,2003
48,82,Cd,0+,,0.162,162 ms,B-:100 B-N:3.5,8252.59,-61117.597,1986
48,83,Cd,(7/2-),,0.068,68 ms,B-:100 B-N:3.5,8206.12,-55211.76,2000
48,84,Cd,0+,,0.084,84 ms,B-:100 B-N:60 B-2N,8169.14,-50465.429,2000
48,85,Cd,(7/2-),,0.057,57 ms,B-:100 B-N B-2N,8121,-44140,2010
48,86,Cd,0+,,0.065,65 ms,B-:100 B-N B-2N,8086,-39460,2015
49,47,In,,,,,P EC+B+ ECP,8069,-38090,2016
49,48,In,(9/2+),,0.036,36 ms,B+:100 B+P:1.7,8165,-47390,2011
49,49,In,(0+),,0.03,30 ms,EC+B+:100 ECP:0.13,8230,-53906,1994
49,50,In,,,3.1,3.1 s,B+P:0.9,8304,-61376,1994
49,51,In,(6+),,5.65,5.65 s,EC+B+:100 ECP:1.66,8329.75,-64178.146,1982
49,52,In,(9/2+),,15.1,15.1 s,EC+B+:100 B+P,8370.43,-68544.901,1988
49,53,In,(6+),,23.3,23.3 s,EC+B+:100 B+P:0.0093,8388.57,-70694.896,1981
49,54,In,(9/2)+,,65,65 s,EC+B+:100,8423.72,-74632.397,1978
49,55,In,(6+),,108,1.80 m,EC+B+:100,8435.24,-76182.675,1977
49,56,In,9/2+,,304.2,5.07 m,EC+B+:100,8464.7,-79640.582,1975
49,57,In,7+,,372,6.2 m,EC+B+:100,8470.12,-80608.15,1962
49,58,In,9/2+,,1944,32.4 m,EC+B+:100,8494.04,-83566.667,1949
49,59,In,7+,,3480,58.0 m,EC+B+:100,8495.25,-84119.828,1949
49,60,In,9/2+,,1.497e+04,4.159 h,EC+B+:100,8513.1,-86489.526,1948
49,61,In,7+,,1.771e+04,4.92 h,EC+B+:100,8508.91,-86469.969,1939
49,62,In,9/2+,,2.423e+05,2.8047 d,EC:100,8522.28,-88392.05,1947
49,63,In,1+,,892.8,14.88 m,EC+B+:62 B-:38,8514.67,-87990.127,1947
49,64,In,9/2+,4.281,STABLE,stable,,8522.93,-89367.123,1934
49,65,In,1+,,71.9,71.9 s,B-:99.5 EC+B+:0.5,8511.97,-88569.807,1937
49,66,In,9/2+,95.719,1.392e+22,4.41E+14 Y,B-:100,8516.55,-89536.357,1924
49,67,In,1+,,14.1,14.10 s,B-:99.977 EC:0.023,8501.62,-88249.758,1937
49,68,In,9/2+,,2592,43.2 m,B-:100,8503.87,-88943.035,1937
49,69,In,1+,,5,5.0 s,B-:100,8485.67,-87228.177,1949
49,70,In,9/2+,,144,2.4 m,B-:100,8486.14,-87698.658,1949
49,71,In,1+,,3.08,3.08 s,B-:100,8466.26,-85727.741,1958
49,72,In,9/2+,,23.1,23.1 s,B-:100,8463.88,-85834.593,1960
49,73,In,1+,,1.5,1.5 s,B-:100,8442.11,-83571.361,1963
49,74,In,9/2+,,6.15,6.15 s,B-:100,8437.94,-83429.034,1960
49,75,In,(1)+,,3.12,3.12 s,B-:100,8414.32,-80867.778,1964
49,76,In,9/2+,,2.36,2.36 s,B-:100,8407.94,-80412.308,1967
49,77,In,3(+),,1.53,1.53 s,B-:100,8384.61,-77809.377,1974
49,78,In,(9/2+),,1.09,1.09 s,B-:100 B-N:0.03,8374.82,-76879.897,1975
49,79,In,(3)+,,0.84,0.84 s,B-:100 B-N:0.046,8351.44,-74190.117,1975
49,80,In,(9/2+),,0.611,611 ms,B-:100 B-N:0.23,8338.76,-72834.889,1975
49,81,In,1(-),,0.29,0.29 s,B-:100 B-N:0.93,8314.18,-69906.53,1973
49,82,In,(9/2+),,0.28,0.28 s,B-:100 B-N:2,8297.95,-68024.369,1976
49,83,In,(7-),,0.2,0.200 s,B-:100 B-N:7.4 B-2N,8253.72,-62411.554,1973
49,84,In,(9/2+),,0.165,165 ms,B-:100 B-N:85,8217,-57690,1996
49,85,In,(4- TO 7-),,0.14,140 ms,B-:100 B-N:65,8173,-51970,1996
49,86,In,,,0.101,101 ms,B-:100 B-N:0 B-2N,8136,-47110,2002
49,87,In,,,0.085,85 ms,B-:100 B-N B-2N,8091,-40970,2015
49,88,In,,,0.065,65 ms,B-:100 B-2N B-N,8053,-35830,2015
50,49,Sn,,,7.6e-07,760 ns,EC+B+ ECP,8161,-47976,2011
50,50,Sn,0+,,1.18,1.18 s,EC+B+:100 ECP:17,8251.63,-57148.146,1994
50,51,Sn,(5/2+),,1.7,1.7 s,EC+B+:100 ECP:26,8281.1,-60305.624,1994
50,52,Sn,0+,,3.8,3.8 s,EC+B+:100,8324.43,-64934.896,1994
50,53,Sn,(5/2+),,7,7.0 s,EC+B+:100 ECP:1.2,8343,-67092,1981
50,54,Sn,0+,,20.8,20.8 s,EC+B+:100,8383.91,-71627.057,1985
50,55,Sn,(5/2+),,32.7,32.7 s,EC+B+:100 B+P:0.011,8397.23,-73338.001,1981
50,56,Sn,0+,,115,115 s,EC+B+:100,8432.04,-77353.698,1975
50,57,Sn,(5/2+),,174,2.90 m,EC+B+:100,8439.49,-78512.239,1976
50,58,Sn,0+,,618,10.30 m,EC+B+:100,8469.03,-82069.949,1968
50,59,Sn,5/2+,,1086,18.1 m,EC+B+:100,8470.52,-82630.18,1966
50,60,Sn,0+,,1.495e+04,4.154 h,EC:100,8496.09,-85841.993,1965
50,61,Sn,7/2+,,2118,35.3 m,EC+B+:100,8493.13,-85938.581,1949
50,62,Sn,0+,0.97,STABLE,stable,,8513.62,-88655.049,1927
50,63,Sn,1/2+,,9.944e+06,115.09 d,EC+B+:100,8506.81,-88328.129,1939
50,64,Sn,0+,0.66,STABLE,stable,,8522.57,-90559.735,1927
50,65,Sn,1/2+,0.34,STABLE,stable,,8514.07,-90033.846,1927
50,66,Sn,0+,14.54,STABLE,stable,,8523.12,-91525.979,1922
50,67,Sn,1/2+,7.68,STABLE,stable,,8509.61,-90397.742,1923
50,68,Sn,0+,24.22,STABLE,stable,,8516.53,-91652.843,1924
50,69,Sn,1/2+,8.59,STABLE,stable,,8499.45,-90064.985,1925
50,70,Sn,0+,32.58,STABLE,stable,,8504.49,-91097.741,1926
50,71,Sn,3/2+,,9.731e+04,27.03 h,B-:100,8485.2,-89196.626,1948
50,72,Sn,0+,4.63,STABLE,stable,,8487.9,-89939.953,1928
50,73,Sn,11/2-,,1.116e+07,129.2 d,B-:100,8467.23,-87814.683,1948
50,74,Sn,0+,5.79,STABLE,stable,,8467.4,-88231.475,1922
50,75,Sn,11/2-,,8.329e+05,9.64 d,B-:100,8445.53,-85893.657,1939
50,76,Sn,0+,,6.879e+12,2.18E+5 Y,B-:100,8443.52,-86015.135,1962
50,77,Sn,11/2-,,7560,2.10 h,B-:100,8420.55,-83469.578,1951
50,78,Sn,0+,,3544,59.07 m,B-:100,8416.97,-83361.43,1956
50,79,Sn,3/2+,,133.8,2.23 m,B-:100,8392.82,-80590.597,1962
50,80,Sn,0+,,223.2,3.72 m,B-:100,8386.82,-80132.217,1972
50,81,Sn,(3/2+),,56,56.0 s,B-:100,8362.52,-77264.579,1963
50,82,Sn,0+,,39.7,39.7 s,B-:100,8354.87,-76546.554,1963
50,83,Sn,7/2-,,1.46,1.46 s,B-:100 B-N:0.0294,8310.09,-70873.89,1973
50,84,Sn,0+,,1.05,1.050 s,B-:100 B-N:17,8275.17,-66433.759,1974
50,85,Sn,(7/2-),,0.515,515 ms,B-:100 B-N:21 B-2N,8230.69,-60632.252,1994
50,86,Sn,0+,,0.345,345 ms,B-:100 B-N:27,8197,-56170,1994
50,87,Sn,,,0.19,190 ms,B-:100 B-N:58,8152,-50150,1994
50,88,Sn,0+,,0.14,140 ms,B-:100 B-N:36 B-2N,8118,-45510,2010
50,89,Sn,,,0.13,130 ms,B-:100 B-N B-3N,8073,-39310,2015
50,90,Sn,0+,,,,B-:100 B-N B-2N,8038,-34490,2018
51,52,Sb,,,4.9e-08,49 ns,P,8234,-56670,2010
51,53,Sb,,,0.44,0.44 s,EC+B+:100 ECP:7 P:1,8258,-59295,1995
51,54,Sb,(5/2+),,1.22,1.22 s,EC+B+:100 P,8300.99,-64015.491,1994
51,55,Sb,(2+),,0.6,0.6 s,EC+B+,8322.01,-66473.301,1981
51,56,Sb,(5/2+),,4,4.0 s,EC+B+:100,8358.73,-70653.248,1994
51,57,Sb,(4+),,7.4,7.4 s,EC+B+:100,8372.67,-72445.341,1976
51,58,Sb,(5/2+),,17.2,17.2 s,EC+B+:100,8404.82,-76250.986,1976
51,59,Sb,(3+),,23.6,23.6 s,EC+B+:100,8412.68,-77449.745,1972
51,60,Sb,(5/2+),,75,75 s,EC+B+:100,8440.12,-80836.747,1972
51,61,Sb,(3+),,53.5,53.5 s,EC+B+:100,8443.63,-81598.973,1959
51,62,Sb,5/2+,,400.2,6.67 m,EC+B+:100,8465.28,-84416.966,1958
51,63,Sb,3+,,209.4,3.49 m,EC+B+:100,8462.52,-84496.616,1959
51,64,Sb,5/2+,,1926,32.1 m,EC+B+:100,8480.92,-87003.412,1958
51,65,Sb,3+,,948,15.8 m,EC+B+:100,8475.82,-86822.02,1949
51,66,Sb,5/2+,,1.008e+04,2.80 h,EC+B+:100 B+:1.7,8487.9,-88639.564,1947
51,67,Sb,1+,,216,3.6 m,EC+B+:100,8478.92,-87996.204,1947
51,68,Sb,5/2+,,1.375e+05,38.19 h,EC:100,8487.92,-89475.539,1947
51,69,Sb,1+,,953.4,15.89 m,EC+B+:100,8475.63,-88417.133,1937
51,70,Sb,5/2+,57.21,STABLE,stable,,8482.06,-89599.157,1922
51,71,Sb,2-,,2.353e+05,2.7238 d,B-:97.59 EC+B+:2.41,8468.32,-88334.205,1939
51,72,Sb,7/2+,42.79,STABLE,stable,,8472.32,-89222.89,1922
51,73,Sb,3-,,5.201e+06,60.20 d,B-:100,8456.15,-87619.069,1939
51,74,Sb,7/2+,,8.705e+07,2.75856 Y,B-:100,8458.16,-88255.094,1951
